ISO3,Disease,YEAR,Total_Participants,Total_Studies
KHM,HIV/AIDS,2022,50.0,1
KHM,HIV/AIDS,2023,482.0,1
KHM,HIV/AIDS and sexually transmitted infections,2006,12.67256121,1
KHM,HIV/AIDS and sexually transmitted infections,2014,1201.0,2
KHM,HIV/AIDS and sexually transmitted infections,2015,154.0,1
KHM,HIV/AIDS and sexually transmitted infections,2019,119.0,1
KHM,HIV/AIDS and sexually transmitted infections,2020,298.0,1
KHM,HIV/AIDS and sexually transmitted infections,2021,810.0,2
KHM,HIV/AIDS and sexually transmitted infections,2022,50.0,1
KHM,HIV/AIDS and sexually transmitted infections,2023,482.0,1
KHM,Lower respiratory infections,2021,36.10699515,1
KHM,Malaria,2006,107.0,1
KHM,Malaria,2007,464.0,1
KHM,Malaria,2011,819.0,3
KHM,Malaria,2012,127.0,1
KHM,Malaria,2013,159.0,1
KHM,Malaria,2014,1215.0,3
KHM,Malaria,2016,1004.0,3
KHM,Malaria,2017,101.0,1
KHM,Malaria,2018,276.0,2
KHM,Malaria,2019,429.26032668999994,4
KHM,Malaria,2020,109.0,1
KHM,Malaria,2021,5.716412107,1
KHM,Malaria,2022,310.0,1
KHM,Malaria,2023,296.0,2
KHM,Maternal and neonatal disorders,2016,547.0,1
KHM,Maternal and neonatal disorders,2018,900.0,1
KHM,Maternal and neonatal disorders,2020,14000.0,1
KHM,Maternal disorders,2016,2188.0,1
KHM,Maternal disorders,2018,900.0,1
KHM,Mental disorders,2009,24.0,1
KHM,Mental disorders,2016,390.0,1
KHM,Neglected tropical diseases and malaria,2006,107.0,1
KHM,Neglected tropical diseases and malaria,2007,464.0,1
KHM,Neglected tropical diseases and malaria,2011,819.0,3
KHM,Neglected tropical diseases and malaria,2012,127.0,1
KHM,Neglected tropical diseases and malaria,2013,159.0,1
KHM,Neglected tropical diseases and malaria,2014,1215.0,3
KHM,Neglected tropical diseases and malaria,2016,1446.0,5
KHM,Neglected tropical diseases and malaria,2017,101.0,1
KHM,Neglected tropical diseases and malaria,2018,276.0,2
KHM,Neglected tropical diseases and malaria,2019,429.26032668999994,4
KHM,Neglected tropical diseases and malaria,2020,109.0,1
KHM,Neglected tropical diseases and malaria,2021,105.716412107,2
KHM,Neglected tropical diseases and malaria,2022,310.0,1
KHM,Neglected tropical diseases and malaria,2023,296.0,2
KHM,Neonatal disorders,2016,1094.0,1
KHM,Neonatal disorders,2020,28000.0,1
KHM,Neurological disorders,2018,45.0,1
KHM,Nutritional deficiencies,2008,140.0,1
KHM,Nutritional deficiencies,2016,1915.0,3
KHM,Nutritional deficiencies,2017,1445.0,4
KHM,Nutritional deficiencies,2018,1021.0,2
KHM,Nutritional deficiencies,2019,195.0,1
KHM,Nutritional deficiencies,2020,243.0,1
KHM,Nutritional deficiencies,2021,361.0,1
KHM,Nutritional deficiencies,2023,480.0,1
KHM,Other cardiovascular and circulatory diseases,2009,24.0,1
KHM,Other mental disorders,2016,390.0,1
KHM,Other neglected tropical diseases,2016,207.0,1
KHM,Other neurological disorders,2018,45.0,1
KHM,Other nutritional deficiencies,2017,196.0,1
KHM,Other nutritional deficiencies,2018,900.0,1
KHM,Other nutritional deficiencies,2019,195.0,1
KHM,Protein-energy malnutrition,2016,743.0,1
KHM,Protein-energy malnutrition,2017,100.0,1
KHM,Protein-energy malnutrition,2018,1021.0,2
KHM,Protein-energy malnutrition,2020,243.0,1
KHM,Protein-energy malnutrition,2021,361.0,1
KHM,Respiratory infections and tuberculosis,2014,1201.0,2
KHM,Respiratory infections and tuberculosis,2015,154.0,1
KHM,Respiratory infections and tuberculosis,2021,36.10699515,1
KHM,Substance use disorders,2019,119.0,1
KHM,Tuberculosis,2014,2402.0,2
KHM,Tuberculosis,2015,308.0,1
KHM,Tuberculosis,2021,72.2139903,1
KHM,Vitamin A deficiency,2016,244.0,1
KHM,Vitamin A deficiency,2018,900.0,1
KOR,Acne vulgaris,2011,44.0,1
KOR,Acne vulgaris,2012,32.0,1
KOR,Acne vulgaris,2016,56.0,1
KOR,Acne vulgaris,2017,144.0,2
KOR,Acne vulgaris,2020,25.0,1
KOR,Acne vulgaris,2023,53.0,2
KOR,Age-related and other hearing loss,2012,159.0,1
KOR,Age-related and other hearing loss,2019,5.726675852,1
KOR,Age-related and other hearing loss,2021,28.0,1
KOR,Age-related and other hearing loss,2023,24.0,1
KOR,Alcohol use disorders,2011,41.0,1
KOR,Alcohol use disorders,2012,92.0,1
KOR,Alcohol use disorders,2013,35.0,1
KOR,Alcohol use disorders,2019,800.0,1
KOR,Alzheimer's disease and other dementias,2003,102.0,2
KOR,Alzheimer's disease and other dementias,2008,138.0,1
KOR,Alzheimer's disease and other dementias,2012,63.0,1
KOR,Alzheimer's disease and other dementias,2013,86.0,1
KOR,Alzheimer's disease and other dementias,2015,85.0,1
KOR,Alzheimer's disease and other dementias,2016,293.0,1
KOR,Alzheimer's disease and other dementias,2017,90.0,1
KOR,Alzheimer's disease and other dementias,2018,65.0,2
KOR,Alzheimer's disease and other dementias,2020,133.0,3
KOR,Alzheimer's disease and other dementias,2021,2180.0,9
KOR,Alzheimer's disease and other dementias,2022,284.0,3
KOR,Alzheimer's disease and other dementias,2023,811.63160855,5
KOR,Alzheimer's disease and other dementias,2024,343.0,5
KOR,Anxiety disorders,2009,32.0,1
KOR,Anxiety disorders,2012,48.0,1
KOR,Anxiety disorders,2016,293.0,1
KOR,Anxiety disorders,2017,82.0,1
KOR,Anxiety disorders,2019,170.0,2
KOR,Anxiety disorders,2020,40.0,1
KOR,Anxiety disorders,2021,255.0,2
KOR,Anxiety disorders,2022,390.0,4
KOR,Anxiety disorders,2023,379.813423197,7
KOR,Anxiety disorders,2024,491.0,7
KOR,Appendicitis,2012,891.0,1
KOR,Appendicitis,2014,300.0,1
KOR,Appendicitis,2018,14.91141632,1
KOR,Appendicitis,2024,944.0,1
KOR,Asthma,2018,412.0,2
KOR,Asthma,2020,20.0,1
KOR,Asthma,2021,1.319810854,1
KOR,Asthma,2022,30.0,1
KOR,Atrial fibrillation and flutter,2012,224.0,1
KOR,Atrial fibrillation and flutter,2013,6.86141434,1
KOR,Atrial fibrillation and flutter,2017,219.0,2
KOR,Atrial fibrillation and flutter,2021,44.0,1
KOR,Atrial fibrillation and flutter,2023,575.0,1
KOR,Atrial fibrillation and flutter,2024,277.0,1
KOR,Attention-deficit/hyperactivity disorder,2011,80.0,1
KOR,Attention-deficit/hyperactivity disorder,2015,35.0,1
KOR,Attention-deficit/hyperactivity disorder,2021,46.0,1
KOR,Attention-deficit/hyperactivity disorder,2022,30.0,1
KOR,Autism spectrum disorders,2012,15.62684639,1
KOR,Autism spectrum disorders,2015,186.0,2
KOR,Autism spectrum disorders,2023,500.0,1
KOR,Autism spectrum disorders,2024,64.0,1
KOR,Bipolar disorder,2018,183.0,1
KOR,Bladder cancer,2014,9.259039435,1
KOR,Bladder cancer,2016,48.0,1
KOR,Bladder cancer,2024,34.0,1
KOR,Blindness and vision loss,2019,168.0,1
KOR,Blindness and vision loss,2020,132.0,1
KOR,Blindness and vision loss,2021,1546.4339541,3
KOR,Blindness and vision loss,2022,250.0,1
KOR,Blindness and vision loss,2023,1000.0,2
KOR,Blindness and vision loss,2024,124.0,1
KOR,Brain and central nervous system cancer,2015,105.0,1
KOR,Brain and central nervous system cancer,2017,180.0,1
KOR,Brain and central nervous system cancer,2020,84.0,1
KOR,Brain and central nervous system cancer,2022,90.0,1
KOR,Breast cancer,2009,100.0,1
KOR,Breast cancer,2012,325.0,3
KOR,Breast cancer,2013,138.0,2
KOR,Breast cancer,2014,126.0,1
KOR,Breast cancer,2016,208.49697676,2
KOR,Breast cancer,2017,208.0,2
KOR,Breast cancer,2018,76.0,1
KOR,Breast cancer,2019,198.0,2
KOR,Breast cancer,2020,471.331007251,4
KOR,Breast cancer,2021,735.1406678,4
KOR,Breast cancer,2022,825.0,3
KOR,Breast cancer,2023,704.17886065,3
KOR,Cardiomyopathy and myocarditis,2016,80.0,1
KOR,Cardiovascular diseases,2003,47.0,1
KOR,Cardiovascular diseases,2004,492.0,3
KOR,Cardiovascular diseases,2006,96.0,1
KOR,Cardiovascular diseases,2007,393.0,2
KOR,Cardiovascular diseases,2008,1042.68302653,4
KOR,Cardiovascular diseases,2009,1254.808948,3
KOR,Cardiovascular diseases,2010,1849.0,6
KOR,Cardiovascular diseases,2011,3012.05118317,10
KOR,Cardiovascular diseases,2012,1974.4841233299999,9
KOR,Cardiovascular diseases,2013,3215.86141434,13
KOR,Cardiovascular diseases,2014,18230.0,14
KOR,Cardiovascular diseases,2015,2054.0,9
KOR,Cardiovascular diseases,2016,2799.0,19
KOR,Cardiovascular diseases,2017,1908.0,13
KOR,Cardiovascular diseases,2018,2173.0,9
KOR,Cardiovascular diseases,2019,768.2052042400001,10
KOR,Cardiovascular diseases,2020,1289.901857157,7
KOR,Cardiovascular diseases,2021,3910.85755365,19
KOR,Cardiovascular diseases,2022,4388.36837341,20
KOR,Cardiovascular diseases,2023,4129.0,18
KOR,Cardiovascular diseases,2024,5700.53092878,17
KOR,Chronic kidney disease,2006,300.0,1
KOR,Chronic kidney disease,2009,100.0,1
KOR,Chronic kidney disease,2011,76.0,1
KOR,Chronic kidney disease,2012,11348.80255092,3
KOR,Chronic kidney disease,2013,208.0,1
KOR,Chronic kidney disease,2014,1585.0,5
KOR,Chronic kidney disease,2015,182.0,1
KOR,Chronic kidney disease,2016,1923.31004587,9
KOR,Chronic kidney disease,2017,2273.0,4
KOR,Chronic kidney disease,2018,168.0,1
KOR,Chronic kidney disease,2019,359.23493229,3
KOR,Chronic kidney disease,2021,933.0,3
KOR,Chronic kidney disease,2022,10.2079249,1
KOR,Chronic kidney disease,2023,439.0,4
KOR,Chronic kidney disease,2024,88.16427611,2
KOR,Chronic obstructive pulmonary disease,2007,100.0,1
KOR,Chronic obstructive pulmonary disease,2016,310.0,2
KOR,Chronic obstructive pulmonary disease,2017,605.0,3
KOR,Chronic obstructive pulmonary disease,2018,357.0,2
KOR,Chronic obstructive pulmonary disease,2019,464.0,3
KOR,Chronic obstructive pulmonary disease,2020,120.0,1
KOR,Chronic obstructive pulmonary disease,2021,120.0,1
KOR,Chronic obstructive pulmonary disease,2022,25.0,1
KOR,Chronic obstructive pulmonary disease,2023,1229.0,2
KOR,Chronic obstructive pulmonary disease,2024,315.0,1
KOR,Chronic respiratory diseases,2002,31.0,2
KOR,Chronic respiratory diseases,2004,150.0,1
KOR,Chronic respiratory diseases,2007,100.0,1
KOR,Chronic respiratory diseases,2012,100.0,1
KOR,Chronic respiratory diseases,2015,146.0,1
KOR,Chronic respiratory diseases,2016,590.0,5
KOR,Chronic respiratory diseases,2017,761.0,4
KOR,Chronic respiratory diseases,2018,981.0,8
KOR,Chronic respiratory diseases,2019,634.0,5
KOR,Chronic respiratory diseases,2020,242.0,4
KOR,Chronic respiratory diseases,2021,1132.716973074,12
KOR,Chronic respiratory diseases,2022,1549.0028578870001,17
KOR,Chronic respiratory diseases,2023,3327.610096183,13
KOR,Chronic respiratory diseases,2024,1052.0,10
KOR,Cirrhosis and other chronic liver diseases,2004,342.0,2
KOR,Cirrhosis and other chronic liver diseases,2005,54.0,1
KOR,Cirrhosis and other chronic liver diseases,2007,60.0,1
KOR,Cirrhosis and other chronic liver diseases,2008,400.0,1
KOR,Cirrhosis and other chronic liver diseases,2010,347.0,2
KOR,Cirrhosis and other chronic liver diseases,2011,246.0,2
KOR,Cirrhosis and other chronic liver diseases,2012,294.0,2
KOR,Cirrhosis and other chronic liver diseases,2013,2374.0,6
KOR,Cirrhosis and other chronic liver diseases,2014,13447.0,3
KOR,Cirrhosis and other chronic liver diseases,2015,227.0,1
KOR,Cirrhosis and other chronic liver diseases,2016,501.0,4
KOR,Cirrhosis and other chronic liver diseases,2017,470.0,3
KOR,Cirrhosis and other chronic liver diseases,2018,1030.0,2
KOR,Cirrhosis and other chronic liver diseases,2019,8.855212956,1
KOR,Cirrhosis and other chronic liver diseases,2020,439.0,2
KOR,Cirrhosis and other chronic liver diseases,2021,1435.0,5
KOR,Cirrhosis and other chronic liver diseases,2022,38.0,1
KOR,Cirrhosis and other chronic liver diseases,2023,880.0,2
KOR,Cirrhosis and other chronic liver diseases,2024,223.0,2
KOR,Colon and rectum cancer,2005,133.0,1
KOR,Colon and rectum cancer,2009,124.0,1
KOR,Colon and rectum cancer,2014,1602.0,3
KOR,Colon and rectum cancer,2015,301.0,2
KOR,Colon and rectum cancer,2016,1247.0,2
KOR,Colon and rectum cancer,2017,93.79126571,2
KOR,Colon and rectum cancer,2018,72.0,1
KOR,Colon and rectum cancer,2019,140.0,1
KOR,Colon and rectum cancer,2020,345.0,1
KOR,Colon and rectum cancer,2023,735.0,3
KOR,Colon and rectum cancer,2024,805.0,1
KOR,Conduct disorder,2002,82.0,1
KOR,Conduct disorder,2014,60.0,1
KOR,Conduct disorder,2022,47.0,1
KOR,Decubitus ulcer,2020,64.0,1
KOR,Depressive disorders,2003,94.0,1
KOR,Depressive disorders,2009,64.0,1
KOR,Depressive disorders,2012,376.0,2
KOR,Depressive disorders,2013,872.0,2
KOR,Depressive disorders,2015,420.0,2
KOR,Depressive disorders,2016,1938.0,1
KOR,Depressive disorders,2017,60.0,1
KOR,Depressive disorders,2018,1237.99030908,3
KOR,Depressive disorders,2019,296.0,1
KOR,Depressive disorders,2020,200.0,2
KOR,Depressive disorders,2021,576.0,3
KOR,Depressive disorders,2022,752.37214314,7
KOR,Depressive disorders,2023,481.2632171,5
KOR,Depressive disorders,2024,19990.0,9
KOR,Dermatitis,2011,400.0,1
KOR,Dermatitis,2013,150.0,1
KOR,Dermatitis,2016,62.0,1
KOR,Dermatitis,2017,68.0,1
KOR,Dermatitis,2019,156.0,2
KOR,Dermatitis,2021,44.0,1
KOR,Dermatitis,2023,2.604474399,1
KOR,Dermatitis,2024,104.0,1
KOR,Diabetes and kidney diseases,2003,38.0,1
KOR,Diabetes and kidney diseases,2006,300.0,1
KOR,Diabetes and kidney diseases,2008,569.0,2
KOR,Diabetes and kidney diseases,2009,100.0,1
KOR,Diabetes and kidney diseases,2010,351.0,1
KOR,Diabetes and kidney diseases,2011,521.0,3
KOR,Diabetes and kidney diseases,2012,5793.80255092,3
KOR,Diabetes and kidney diseases,2013,767.2303065,5
KOR,Diabetes and kidney diseases,2014,15254.0,12
KOR,Diabetes and kidney diseases,2015,1102.03302743,8
KOR,Diabetes and kidney diseases,2016,2880.31004587,15
KOR,Diabetes and kidney diseases,2017,3555.0,10
KOR,Diabetes and kidney diseases,2018,455.0,4
KOR,Diabetes and kidney diseases,2019,1640.55778128,9
KOR,Diabetes and kidney diseases,2020,545.0,5
KOR,Diabetes and kidney diseases,2021,1943.0,8
KOR,Diabetes and kidney diseases,2022,1165.51450374,10
KOR,Diabetes and kidney diseases,2023,1982.115660396,11
KOR,Diabetes and kidney diseases,2024,1060.408075632,10
KOR,Diabetes mellitus,2003,38.0,1
KOR,Diabetes mellitus,2008,1138.0,2
KOR,Diabetes mellitus,2010,351.0,1
KOR,Diabetes mellitus,2011,445.0,2
KOR,Diabetes mellitus,2013,810.2303065,4
KOR,Diabetes mellitus,2014,13807.0,7
KOR,Diabetes mellitus,2015,920.03302743,7
KOR,Diabetes mellitus,2016,1150.0,7
KOR,Diabetes mellitus,2017,1308.0,6
KOR,Diabetes mellitus,2018,371.0,3
KOR,Diabetes mellitus,2019,1281.32284899,6
KOR,Diabetes mellitus,2020,606.0,5
KOR,Diabetes mellitus,2021,1154.0,5
KOR,Diabetes mellitus,2022,1652.30657884,9
KOR,Diabetes mellitus,2023,1571.115660396,8
KOR,Diabetes mellitus,2024,972.243799522,8
KOR,Dietary iron deficiency,2005,131.0,1
KOR,Digestive diseases,2004,342.0,2
KOR,Digestive diseases,2005,187.0,2
KOR,Digestive diseases,2006,272.0,1
KOR,Digestive diseases,2007,60.0,1
KOR,Digestive diseases,2008,400.0,1
KOR,Digestive diseases,2010,447.0,3
KOR,Digestive diseases,2011,746.0,4
KOR,Digestive diseases,2012,2343.80255092,6
KOR,Digestive diseases,2013,2570.56726452,9
KOR,Digestive diseases,2014,15476.0,7
KOR,Digestive diseases,2015,1123.0,3
KOR,Digestive diseases,2016,1141.0,12
KOR,Digestive diseases,2017,1103.0,7
KOR,Digestive diseases,2018,1746.91141632,6
KOR,Digestive diseases,2019,1080.855212956,7
KOR,Digestive diseases,2020,915.0,7
KOR,Digestive diseases,2021,2609.1406678,14
KOR,Digestive diseases,2022,930.0,9
KOR,Digestive diseases,2023,1355.0,7
KOR,Digestive diseases,2024,2237.0,13
KOR,Drug use disorders,2010,62.0,1
KOR,Drug use disorders,2012,100.0,1
KOR,Drug use disorders,2014,664.0,1
KOR,Drug use disorders,2017,250.0,2
KOR,Eating disorders,2015,306.0,1
KOR,Endocarditis,2007,356.0,1
KOR,Endocarditis,2011,76.0,1
KOR,Endocarditis,2014,112.0,1
KOR,Endocarditis,2016,200.0,1
KOR,Endocarditis,2017,70.0,1
KOR,Fungal skin diseases,2014,5.0,1
KOR,Gallbladder and biliary diseases,2013,71.0,1
KOR,Gallbladder and biliary diseases,2016,268.0,2
KOR,Gallbladder and biliary diseases,2017,62.0,1
KOR,Gallbladder and biliary tract cancer,2019,222.0,1
KOR,Gallbladder and biliary tract cancer,2020,14.94764753,1
KOR,Gout,2014,175.0,1
KOR,HIV/AIDS,2017,70.0,1
KOR,HIV/AIDS,2019,132.0,1
KOR,HIV/AIDS,2022,33.0,1
KOR,HIV/AIDS and sexually transmitted infections,2017,70.0,1
KOR,HIV/AIDS and sexually transmitted infections,2019,132.0,1
KOR,HIV/AIDS and sexually transmitted infections,2022,33.0,1
KOR,Headache disorders,2009,64.0,1
KOR,Headache disorders,2011,98.0,1
KOR,Headache disorders,2019,124.0,1
KOR,Headache disorders,2021,70.441931848,2
KOR,Idiopathic developmental intellectual disability,2012,10.0,1
KOR,Idiopathic developmental intellectual disability,2017,107.0,1
KOR,Idiopathic developmental intellectual disability,2020,174.0,2
KOR,Idiopathic developmental intellectual disability,2021,50.0,2
KOR,Idiopathic developmental intellectual disability,2022,14.0,1
KOR,Idiopathic developmental intellectual disability,2024,412.0,2
KOR,Idiopathic epilepsy,2009,178.0,1
KOR,Idiopathic epilepsy,2022,49.0,1
KOR,Inflammatory bowel disease,2012,684.0,1
KOR,Inflammatory bowel disease,2013,80.56726452,1
KOR,Inflammatory bowel disease,2018,14.91141632,1
KOR,Inflammatory bowel disease,2020,40.0,1
KOR,Inflammatory bowel disease,2023,185.0,1
KOR,Inflammatory bowel disease,2024,944.0,1
KOR,"Inguinal, femoral, and abdominal hernia",2016,60.0,1
KOR,"Inguinal, femoral, and abdominal hernia",2021,404.0,2
KOR,Ischemic heart disease,2004,342.0,2
KOR,Ischemic heart disease,2006,96.0,1
KOR,Ischemic heart disease,2008,969.0,3
KOR,Ischemic heart disease,2009,87.0,1
KOR,Ischemic heart disease,2010,1748.0,5
KOR,Ischemic heart disease,2011,2883.0,7
KOR,Ischemic heart disease,2012,1777.0,6
KOR,Ischemic heart disease,2013,3027.0,8
KOR,Ischemic heart disease,2014,17733.0,9
KOR,Ischemic heart disease,2015,1331.0,4
KOR,Ischemic heart disease,2016,725.0,4
KOR,Ischemic heart disease,2017,685.0,4
KOR,Ischemic heart disease,2018,1370.0,4
KOR,Ischemic heart disease,2020,708.0,2
KOR,Ischemic heart disease,2021,2887.0,5
KOR,Ischemic heart disease,2022,88.0,2
KOR,Ischemic heart disease,2023,1768.0,6
KOR,Ischemic heart disease,2024,4388.0,3
KOR,Kidney cancer,2024,174.0,1
KOR,Leprosy,2023,639.0,1
KOR,Leukemia,2023,518.0,1
KOR,Liver cancer,2003,1.668178281,1
KOR,Liver cancer,2014,463.0,1
KOR,Liver cancer,2015,514.0,2
KOR,Liver cancer,2018,506.0,2
KOR,Liver cancer,2020,91.94764753,2
KOR,Low back pain,2011,90.0,2
KOR,Low back pain,2012,21.0,1
KOR,Low back pain,2013,188.0,3
KOR,Low back pain,2015,160.0,3
KOR,Low back pain,2016,210.0,1
KOR,Low back pain,2017,60.0,1
KOR,Low back pain,2018,280.0,5
KOR,Low back pain,2019,168.0,2
KOR,Low back pain,2020,82.0,2
KOR,Low back pain,2021,866.0,3
KOR,Low back pain,2022,320.0,6
KOR,Low back pain,2023,317.0,4
KOR,Low back pain,2024,303.0,4
KOR,Lower extremity peripheral arterial disease,2003,47.0,1
KOR,Lower extremity peripheral arterial disease,2009,93.0,1
KOR,Lower extremity peripheral arterial disease,2014,14.0,1
KOR,Lower extremity peripheral arterial disease,2020,6.901857157,1
KOR,Lower respiratory infections,2002,16.0,1
KOR,Lower respiratory infections,2011,189.0,2
KOR,Lower respiratory infections,2012,209.0,2
KOR,Lower respiratory infections,2013,240.0,1
KOR,Lower respiratory infections,2014,437.0,2
KOR,Lower respiratory infections,2015,699.0,3
KOR,Lower respiratory infections,2016,23.31004587,1
KOR,Lower respiratory infections,2017,142.2438593,1
KOR,Lower respiratory infections,2018,2155.0,3
KOR,Lower respiratory infections,2019,124.0,1
KOR,Lower respiratory infections,2021,619.39716222,8
KOR,Lower respiratory infections,2022,1374.0028578870001,13
KOR,Lower respiratory infections,2023,1432.610096183,7
KOR,Lower respiratory infections,2024,345.0,6
KOR,Maternal and neonatal disorders,2005,131.0,1
KOR,Maternal and neonatal disorders,2008,73.68302653,1
KOR,Maternal and neonatal disorders,2009,1074.808948,1
KOR,Maternal and neonatal disorders,2010,422.0,2
KOR,Maternal and neonatal disorders,2011,103.0,2
KOR,Maternal and neonatal disorders,2012,104.48412333,2
KOR,Maternal and neonatal disorders,2013,126.0,2
KOR,Maternal and neonatal disorders,2014,755.0,4
KOR,Maternal and neonatal disorders,2015,491.0,2
KOR,Maternal and neonatal disorders,2016,980.0,5
KOR,Maternal and neonatal disorders,2017,644.0,5
KOR,Maternal and neonatal disorders,2018,229.0,2
KOR,Maternal and neonatal disorders,2019,450.20520424,5
KOR,Maternal and neonatal disorders,2020,146.0,2
KOR,Maternal and neonatal disorders,2021,1172.39716222,11
KOR,Maternal and neonatal disorders,2022,4994.002857887,19
KOR,Maternal and neonatal disorders,2023,1111.610096183,8
KOR,Maternal and neonatal disorders,2024,1163.0,9
KOR,Maternal disorders,2005,262.0,1
KOR,Maternal disorders,2010,642.0,1
KOR,Maternal disorders,2011,192.0,1
KOR,Maternal disorders,2014,430.0,1
KOR,Maternal disorders,2020,80.0,1
KOR,Maternal disorders,2021,539.39716222,7
KOR,Maternal disorders,2022,1390.0028578870001,13
KOR,Maternal disorders,2023,793.610096183,6
KOR,Maternal disorders,2024,709.0,7
KOR,Mental disorders,2002,82.0,1
KOR,Mental disorders,2003,47.0,1
KOR,Mental disorders,2007,60.0,1
KOR,Mental disorders,2008,199.0,2
KOR,Mental disorders,2009,175.0,2
KOR,Mental disorders,2011,80.0,1
KOR,Mental disorders,2012,385.62684638999997,6
KOR,Mental disorders,2013,436.0,2
KOR,Mental disorders,2014,60.0,1
KOR,Mental disorders,2015,624.0,7
KOR,Mental disorders,2016,1286.0,3
KOR,Mental disorders,2017,422.0,5
KOR,Mental disorders,2018,527.4951545399999,3
KOR,Mental disorders,2019,1246.0,6
KOR,Mental disorders,2020,279.906711598,6
KOR,Mental disorders,2021,555.0,9
KOR,Mental disorders,2022,728.18607157,14
KOR,Mental disorders,2023,1152.445031747,14
KOR,Mental disorders,2024,10759.0,16
KOR,Musculoskeletal disorders,2009,365.0,1
KOR,Musculoskeletal disorders,2010,60.0,1
KOR,Musculoskeletal disorders,2011,90.0,2
KOR,Musculoskeletal disorders,2012,65.547504696,3
KOR,Musculoskeletal disorders,2013,1348.0,12
KOR,Musculoskeletal disorders,2014,959.259039435,8
KOR,Musculoskeletal disorders,2015,247.0,5
KOR,Musculoskeletal disorders,2016,1080.0,7
KOR,Musculoskeletal disorders,2017,838.511185997,5
KOR,Musculoskeletal disorders,2018,1702.0,14
KOR,Musculoskeletal disorders,2019,940.0,9
KOR,Musculoskeletal disorders,2020,1057.8719293,11
KOR,Musculoskeletal disorders,2021,2028.864921839,17
KOR,Musculoskeletal disorders,2022,1236.25305896,17
KOR,Musculoskeletal disorders,2023,780.81432405,14
KOR,Musculoskeletal disorders,2024,1574.0,15
KOR,Neck pain,2012,40.0,1
KOR,Neck pain,2013,130.0,2
KOR,Neck pain,2014,40.0,1
KOR,Neck pain,2015,62.0,1
KOR,Neck pain,2016,74.0,1
KOR,Neck pain,2018,36.0,1
KOR,Neck pain,2019,128.0,1
KOR,Neck pain,2020,163.0,2
KOR,Neck pain,2021,300.0,3
KOR,Neck pain,2022,352.0,3
KOR,Neck pain,2023,185.0,3
KOR,Neck pain,2024,313.0,1
KOR,Neglected tropical diseases and malaria,2007,92.0,1
KOR,Neglected tropical diseases and malaria,2021,367.0,1
KOR,Neglected tropical diseases and malaria,2023,639.0,1
KOR,Neonatal disorders,2008,147.36605306,1
KOR,Neonatal disorders,2009,2149.617896,1
KOR,Neonatal disorders,2010,202.0,1
KOR,Neonatal disorders,2011,78.0,1
KOR,Neonatal disorders,2012,208.96824666,2
KOR,Neonatal disorders,2013,252.0,2
KOR,Neonatal disorders,2014,1080.0,3
KOR,Neonatal disorders,2015,982.0,2
KOR,Neonatal disorders,2016,2020.0,5
KOR,Neonatal disorders,2017,1288.0,5
KOR,Neonatal disorders,2018,458.0,2
KOR,Neonatal disorders,2019,963.61561272,5
KOR,Neonatal disorders,2020,212.0,1
KOR,Neonatal disorders,2021,2793.79432444,11
KOR,Neonatal disorders,2022,9988.005715774,19
KOR,Neonatal disorders,2023,2223.220192366,8
KOR,Neonatal disorders,2024,1962.0,8
KOR,Neoplasms,2002,621.0,2
KOR,Neoplasms,2003,1.668178281,1
KOR,Neoplasms,2004,240.0,1
KOR,Neoplasms,2005,133.0,1
KOR,Neoplasms,2006,80.0,1
KOR,Neoplasms,2007,486.0,1
KOR,Neoplasms,2008,231.0,3
KOR,Neoplasms,2009,424.0,3
KOR,Neoplasms,2010,533.0,3
KOR,Neoplasms,2011,100.0,1
KOR,Neoplasms,2012,2741.0,6
KOR,Neoplasms,2013,891.0,9
KOR,Neoplasms,2014,4262.259039435,10
KOR,Neoplasms,2015,1244.0,9
KOR,Neoplasms,2016,1971.161368309,12
KOR,Neoplasms,2017,892.79126571,10
KOR,Neoplasms,2018,2063.0,9
KOR,Neoplasms,2019,3022.0,16
KOR,Neoplasms,2020,2017.2786547810001,14
KOR,Neoplasms,2021,1821.1406677999998,12
KOR,Neoplasms,2022,1903.54815622,11
KOR,Neoplasms,2023,2888.389191096,16
KOR,Neoplasms,2024,3399.648652563,19
KOR,Neurological disorders,2003,102.0,2
KOR,Neurological disorders,2007,50.0,1
KOR,Neurological disorders,2008,138.0,1
KOR,Neurological disorders,2009,270.0,3
KOR,Neurological disorders,2010,288.0,1
KOR,Neurological disorders,2011,88.0,2
KOR,Neurological disorders,2012,1271.547504696,6
KOR,Neurological disorders,2013,619.0,9
KOR,Neurological disorders,2014,420.208948798,4
KOR,Neurological disorders,2015,938.0,7
KOR,Neurological disorders,2016,1000.0,11
KOR,Neurological disorders,2017,949.0,9
KOR,Neurological disorders,2018,909.0,10
KOR,Neurological disorders,2019,449.0,7
KOR,Neurological disorders,2020,856.54886028,12
KOR,Neurological disorders,2021,3167.378416084,30
KOR,Neurological disorders,2022,1112.0,18
KOR,Neurological disorders,2023,1598.583697321,16
KOR,Neurological disorders,2024,1662.45807641,20
KOR,Non-Hodgkin lymphoma,2004,480.0,1
KOR,Non-Hodgkin lymphoma,2011,200.0,1
KOR,Non-Hodgkin lymphoma,2016,1.328783098,1
KOR,Non-Hodgkin lymphoma,2020,144.0,1
KOR,Non-Hodgkin lymphoma,2021,100.0,1
