ISO3,Disease,YEAR,Total_Participants,Total_Studies
GBR,Other cardiovascular and circulatory diseases,2012.0,590.0,5
GBR,Other cardiovascular and circulatory diseases,2013.0,2548.0,8
GBR,Other cardiovascular and circulatory diseases,2014.0,1163.0,3
GBR,Other cardiovascular and circulatory diseases,2015.0,3999.941810921,7
GBR,Other cardiovascular and circulatory diseases,2016.0,3096.96860015,12
GBR,Other cardiovascular and circulatory diseases,2017.0,971.564593738,3
GBR,Other cardiovascular and circulatory diseases,2018.0,901.0,5
GBR,Other cardiovascular and circulatory diseases,2019.0,3164.0,7
GBR,Other cardiovascular and circulatory diseases,2020.0,472.0,2
GBR,Other cardiovascular and circulatory diseases,2021.0,809.0,3
GBR,Other cardiovascular and circulatory diseases,2022.0,1001.8204836919999,6
GBR,Other cardiovascular and circulatory diseases,2023.0,535.0,3
GBR,Other cardiovascular and circulatory diseases,2024.0,1327.0,3
GBR,Other chronic respiratory diseases,2000.0,51.0,1
GBR,Other chronic respiratory diseases,2002.0,44.0,1
GBR,Other chronic respiratory diseases,2003.0,183.0,1
GBR,Other chronic respiratory diseases,2005.0,598.0,2
GBR,Other chronic respiratory diseases,2006.0,680.63572925,3
GBR,Other chronic respiratory diseases,2007.0,177.0,1
GBR,Other chronic respiratory diseases,2008.0,561.0,1
GBR,Other chronic respiratory diseases,2009.0,30.0,1
GBR,Other chronic respiratory diseases,2010.0,230.0,1
GBR,Other chronic respiratory diseases,2011.0,402.0,4
GBR,Other chronic respiratory diseases,2013.0,528.67129124,5
GBR,Other chronic respiratory diseases,2014.0,1259.0,7
GBR,Other chronic respiratory diseases,2015.0,12925.0,2
GBR,Other chronic respiratory diseases,2016.0,1363.0,3
GBR,Other chronic respiratory diseases,2017.0,728.6772958500001,4
GBR,Other chronic respiratory diseases,2018.0,294.0,1
GBR,Other chronic respiratory diseases,2019.0,930.0,2
GBR,Other chronic respiratory diseases,2020.0,887.0,5
GBR,Other chronic respiratory diseases,2021.0,346.0,1
GBR,Other chronic respiratory diseases,2022.0,1454.0,4
GBR,Other chronic respiratory diseases,2023.0,1003.0,3
GBR,Other chronic respiratory diseases,2024.0,150.0,1
GBR,Other digestive diseases,2002.0,708.0,1
GBR,Other digestive diseases,2003.0,220.97071606999998,3
GBR,Other digestive diseases,2004.0,11919.0772959,9
GBR,Other digestive diseases,2005.0,465.40825456,5
GBR,Other digestive diseases,2006.0,713.0,5
GBR,Other digestive diseases,2007.0,100.0,2
GBR,Other digestive diseases,2008.0,1736.48186155,6
GBR,Other digestive diseases,2009.0,264.0,1
GBR,Other digestive diseases,2010.0,1340.0,4
GBR,Other digestive diseases,2011.0,267.0,1
GBR,Other digestive diseases,2012.0,1622.78865619,7
GBR,Other digestive diseases,2013.0,1693.961789008,10
GBR,Other digestive diseases,2014.0,2008.0,6
GBR,Other digestive diseases,2015.0,2939.16334945,6
GBR,Other digestive diseases,2016.0,2605.67857135,12
GBR,Other digestive diseases,2017.0,2290.0,7
GBR,Other digestive diseases,2018.0,743.29243977,4
GBR,Other digestive diseases,2019.0,2698.0,7
GBR,Other digestive diseases,2020.0,2715.0,7
GBR,Other digestive diseases,2021.0,14225.335459169,8
GBR,Other digestive diseases,2022.0,1199.0,8
GBR,Other digestive diseases,2023.0,1970.0,5
GBR,Other digestive diseases,2024.0,1001.7014572,4
GBR,Other intestinal infectious diseases,2004.0,22.0,1
GBR,Other intestinal infectious diseases,2018.0,387.0,1
GBR,Other intestinal infectious diseases,2022.0,315.0,1
GBR,Other malignant neoplasms,2002.0,13.84215555,1
GBR,Other malignant neoplasms,2004.0,840.0,1
GBR,Other malignant neoplasms,2006.0,159.9129018,2
GBR,Other malignant neoplasms,2008.0,857.0,2
GBR,Other malignant neoplasms,2009.0,112.0,1
GBR,Other malignant neoplasms,2011.0,936.0,2
GBR,Other malignant neoplasms,2014.0,354.0,2
GBR,Other malignant neoplasms,2015.0,203.0,1
GBR,Other malignant neoplasms,2016.0,577.0,2
GBR,Other malignant neoplasms,2018.0,180.0,1
GBR,Other malignant neoplasms,2019.0,248.0,2
GBR,Other malignant neoplasms,2020.0,841.0,2
GBR,Other malignant neoplasms,2021.0,332.0,1
GBR,Other malignant neoplasms,2022.0,202.0,1
GBR,Other malignant neoplasms,2024.0,335.0,1
GBR,Other mental disorders,2000.0,516.0,4
GBR,Other mental disorders,2001.0,1841.0,5
GBR,Other mental disorders,2002.0,2280.0,7
GBR,Other mental disorders,2003.0,350.0,4
GBR,Other mental disorders,2004.0,5107.098159,19
GBR,Other mental disorders,2005.0,2784.0,11
GBR,Other mental disorders,2006.0,15081.67857135,15
GBR,Other mental disorders,2007.0,2432.833023,12
GBR,Other mental disorders,2008.0,1367.2012115,11
GBR,Other mental disorders,2009.0,4143.8389667989995,18
GBR,Other mental disorders,2010.0,3695.199854327,16
GBR,Other mental disorders,2011.0,4104.0,18
GBR,Other mental disorders,2012.0,6763.09275668,29
GBR,Other mental disorders,2013.0,10973.437362741,32
GBR,Other mental disorders,2014.0,6716.4457568,39
GBR,Other mental disorders,2015.0,18967.005102006,36
GBR,Other mental disorders,2016.0,13972.584526634,58
GBR,Other mental disorders,2017.0,18422.918405467,45
GBR,Other mental disorders,2018.0,12800.76899307,55
GBR,Other mental disorders,2019.0,12934.03462232,28
GBR,Other mental disorders,2020.0,6446.225263444,39
GBR,Other mental disorders,2021.0,12197.64397206,25
GBR,Other mental disorders,2022.0,7281.0276584,36
GBR,Other mental disorders,2023.0,9350.95636754,36
GBR,Other mental disorders,2024.0,6609.12118104,34
GBR,Other musculoskeletal disorders,2000.0,158.0,1
GBR,Other musculoskeletal disorders,2001.0,26.0,1
GBR,Other musculoskeletal disorders,2002.0,1103.09712627,4
GBR,Other musculoskeletal disorders,2003.0,329.19601934,3
GBR,Other musculoskeletal disorders,2004.0,11433.48225334,8
GBR,Other musculoskeletal disorders,2005.0,1077.0,5
GBR,Other musculoskeletal disorders,2006.0,672.048025,3
GBR,Other musculoskeletal disorders,2007.0,3089.0,8
GBR,Other musculoskeletal disorders,2008.0,3206.0,7
GBR,Other musculoskeletal disorders,2009.0,2583.649008515,11
GBR,Other musculoskeletal disorders,2011.0,1149.0,6
GBR,Other musculoskeletal disorders,2012.0,3262.914560673,16
GBR,Other musculoskeletal disorders,2013.0,1864.0,8
GBR,Other musculoskeletal disorders,2014.0,3488.534906327,24
GBR,Other musculoskeletal disorders,2015.0,4403.0,17
GBR,Other musculoskeletal disorders,2016.0,3574.0,20
GBR,Other musculoskeletal disorders,2017.0,16507.0,20
GBR,Other musculoskeletal disorders,2018.0,16901.851910459998,17
GBR,Other musculoskeletal disorders,2019.0,2244.0,16
GBR,Other musculoskeletal disorders,2020.0,14995.0,8
GBR,Other musculoskeletal disorders,2021.0,5608.51182259,22
GBR,Other musculoskeletal disorders,2022.0,3045.13898581,16
GBR,Other musculoskeletal disorders,2023.0,1246.863172129,10
GBR,Other musculoskeletal disorders,2024.0,1295.01941392,12
GBR,Other neglected tropical diseases,2003.0,290.0,1
GBR,Other neglected tropical diseases,2009.0,700.0,1
GBR,Other neglected tropical diseases,2015.0,41.0,1
GBR,Other neglected tropical diseases,2017.0,995.0,3
GBR,Other neglected tropical diseases,2021.0,123.0,1
GBR,Other neglected tropical diseases,2022.0,292.01339277,2
GBR,Other neoplasms,2000.0,3061.6830356,5
GBR,Other neoplasms,2001.0,6042.0,8
GBR,Other neoplasms,2002.0,7312.6843111,12
GBR,Other neoplasms,2003.0,122.96469752,1
GBR,Other neoplasms,2004.0,5817.5570146,10
GBR,Other neoplasms,2005.0,5669.695247836,14
GBR,Other neoplasms,2006.0,13402.77658605,15
GBR,Other neoplasms,2007.0,8537.6653399,9
GBR,Other neoplasms,2008.0,8802.26787436,14
GBR,Other neoplasms,2009.0,12376.53300088,18
GBR,Other neoplasms,2010.0,10336.68189322,16
GBR,Other neoplasms,2011.0,16184.09966136,23
GBR,Other neoplasms,2012.0,38708.055719446,27
GBR,Other neoplasms,2013.0,54907.0,32
GBR,Other neoplasms,2014.0,20075.378327899998,31
GBR,Other neoplasms,2015.0,20842.569365194002,36
GBR,Other neoplasms,2016.0,39639.7017427,52
GBR,Other neoplasms,2017.0,32619.91775038,54
GBR,Other neoplasms,2018.0,29304.30647988,41
GBR,Other neoplasms,2019.0,20326.32894744,39
GBR,Other neoplasms,2020.0,30324.0,43
GBR,Other neoplasms,2021.0,50602.978316852,45
GBR,Other neoplasms,2022.0,21203.868294958,40
GBR,Other neoplasms,2023.0,61488.559030376,29
GBR,Other neoplasms,2024.0,17218.77571097,29
GBR,Other neurological disorders,2000.0,2436.839604549,8
GBR,Other neurological disorders,2001.0,1134.0,7
GBR,Other neurological disorders,2002.0,812.0,5
GBR,Other neurological disorders,2003.0,841.19601934,6
GBR,Other neurological disorders,2004.0,1371.0981590000001,10
GBR,Other neurological disorders,2005.0,1981.0,11
GBR,Other neurological disorders,2006.0,888.67857135,8
GBR,Other neurological disorders,2007.0,6070.0,18
GBR,Other neurological disorders,2008.0,1973.0,8
GBR,Other neurological disorders,2009.0,3550.448986737,13
GBR,Other neurological disorders,2010.0,2169.0,11
GBR,Other neurological disorders,2011.0,4398.63776066,21
GBR,Other neurological disorders,2012.0,4056.079290485,24
GBR,Other neurological disorders,2013.0,6842.504783131,26
GBR,Other neurological disorders,2014.0,21573.22394187,40
GBR,Other neurological disorders,2015.0,16993.752049969,27
GBR,Other neurological disorders,2016.0,6892.0,35
GBR,Other neurological disorders,2017.0,6913.11027386,31
GBR,Other neurological disorders,2018.0,3413.0,17
GBR,Other neurological disorders,2019.0,4796.50440204,26
GBR,Other neurological disorders,2020.0,3281.16450261,16
GBR,Other neurological disorders,2021.0,9370.346033028,16
GBR,Other neurological disorders,2022.0,4427.761147413,23
GBR,Other neurological disorders,2023.0,832.819539669,11
GBR,Other neurological disorders,2024.0,3079.85734942,10
GBR,Other nutritional deficiencies,2004.0,92.77774593,1
GBR,Other nutritional deficiencies,2009.0,123.0,1
GBR,Other nutritional deficiencies,2011.0,123.0,1
GBR,Other nutritional deficiencies,2012.0,994.0,2
GBR,Other nutritional deficiencies,2013.0,568.0,2
GBR,Other nutritional deficiencies,2015.0,381.0,2
GBR,Other nutritional deficiencies,2016.0,201.0,1
GBR,Other nutritional deficiencies,2017.0,1422.0,4
GBR,Other nutritional deficiencies,2018.0,1077.0,2
GBR,Other nutritional deficiencies,2019.0,195.0,1
GBR,Other nutritional deficiencies,2020.0,54.0,1
GBR,Other nutritional deficiencies,2021.0,389.0,2
GBR,Other nutritional deficiencies,2022.0,2168.0,4
GBR,Other nutritional deficiencies,2023.0,17.53625335,1
GBR,Other nutritional deficiencies,2024.0,60.0,1
GBR,Other pharynx cancer,2013.0,300.0,1
GBR,Other pharynx cancer,2017.0,1128.0,2
GBR,Other pharynx cancer,2019.0,334.0,1
GBR,Other pharynx cancer,2020.0,334.0,1
GBR,Other pharynx cancer,2024.0,338.0,1
GBR,Other sense organ diseases,2000.0,159.0,1
GBR,Other sense organ diseases,2001.0,112.0,1
GBR,Other sense organ diseases,2003.0,11.0,1
GBR,Other sense organ diseases,2004.0,24.0,2
GBR,Other sense organ diseases,2006.0,307.0,1
GBR,Other sense organ diseases,2007.0,97.0,1
GBR,Other sense organ diseases,2009.0,30.0,1
GBR,Other sense organ diseases,2011.0,479.0,1
GBR,Other sense organ diseases,2012.0,480.0,4
GBR,Other sense organ diseases,2013.0,206.0,1
GBR,Other sense organ diseases,2014.0,25.0,1
GBR,Other sense organ diseases,2015.0,1018.0,6
GBR,Other sense organ diseases,2016.0,627.0,5
GBR,Other sense organ diseases,2017.0,1539.0,8
GBR,Other sense organ diseases,2018.0,1004.0,8
GBR,Other sense organ diseases,2019.0,1221.35965629,6
GBR,Other sense organ diseases,2020.0,173.0,2
GBR,Other sense organ diseases,2021.0,1193.0,3
GBR,Other sense organ diseases,2022.0,731.0,3
GBR,Other sense organ diseases,2023.0,866.61122305,4
GBR,Other sense organ diseases,2024.0,93.0,1
GBR,Other skin and subcutaneous diseases,2000.0,204.0,1
GBR,Other skin and subcutaneous diseases,2005.0,1457.0,3
GBR,Other skin and subcutaneous diseases,2007.0,102.0,2
GBR,Other skin and subcutaneous diseases,2008.0,689.0513451,2
GBR,Other skin and subcutaneous diseases,2010.0,311.0,1
GBR,Other skin and subcutaneous diseases,2012.0,290.0,2
GBR,Other skin and subcutaneous diseases,2013.0,580.0,2
GBR,Other skin and subcutaneous diseases,2014.0,29.0,1
GBR,Other skin and subcutaneous diseases,2015.0,171.0,2
GBR,Other skin and subcutaneous diseases,2016.0,275.67857134999997,4
GBR,Other skin and subcutaneous diseases,2017.0,688.0,5
GBR,Other skin and subcutaneous diseases,2018.0,381.0,3
GBR,Other skin and subcutaneous diseases,2019.0,216.0,2
GBR,Other skin and subcutaneous diseases,2020.0,659.0,2
GBR,Other skin and subcutaneous diseases,2022.0,248.395127632,4
GBR,Other skin and subcutaneous diseases,2023.0,36.48275145,1
GBR,Otitis media,2001.0,954.0,2
GBR,Otitis media,2009.0,434.0,2
GBR,Otitis media,2010.0,217.0,1
GBR,Otitis media,2012.0,376.0,1
GBR,Otitis media,2015.0,640.0,2
GBR,Otitis media,2016.0,380.0,1
GBR,Otitis media,2018.0,778.0,2
GBR,Otitis media,2019.0,106.0,1
GBR,Otitis media,2021.0,399.0,1
GBR,Ovarian cancer,2001.0,688.0,1
GBR,Ovarian cancer,2004.0,300.0,1
GBR,Ovarian cancer,2006.0,116.9129018,1
GBR,Ovarian cancer,2008.0,106.0,1
GBR,Ovarian cancer,2009.0,202.0,1
GBR,Ovarian cancer,2010.0,511.0684659,2
GBR,Ovarian cancer,2012.0,480.0,1
GBR,Ovarian cancer,2013.0,860.0,3
GBR,Ovarian cancer,2014.0,573.0,2
GBR,Ovarian cancer,2015.0,199.0,2
GBR,Ovarian cancer,2016.0,1800.0,3
GBR,Ovarian cancer,2017.0,780.0,4
GBR,Ovarian cancer,2018.0,1133.98201806,4
GBR,Ovarian cancer,2019.0,330.0,3
GBR,Ovarian cancer,2020.0,838.0,2
GBR,Ovarian cancer,2021.0,202.0,1
GBR,Ovarian cancer,2022.0,461.0,3
GBR,Ovarian cancer,2023.0,544.0,3
GBR,Ovarian cancer,2024.0,733.0,1
GBR,Pancreatic cancer,2005.0,50.0,1
GBR,Pancreatic cancer,2013.0,74.0,1
GBR,Pancreatic cancer,2014.0,475.18916395,3
GBR,Pancreatic cancer,2015.0,114.0,1
GBR,Pancreatic cancer,2016.0,506.0,1
GBR,Pancreatic cancer,2017.0,988.0,3
GBR,Pancreatic cancer,2019.0,730.0,1
GBR,Pancreatic cancer,2023.0,90.0,1
GBR,Pancreatitis,2004.0,120.0,1
GBR,Pancreatitis,2007.0,43.0,1
GBR,Pancreatitis,2012.0,70.0,1
GBR,Pancreatitis,2013.0,92.0,1
GBR,Paralytic ileus and intestinal obstruction,2024.0,105.0,1
GBR,Parkinson's disease,2002.0,185.0,1
GBR,Parkinson's disease,2004.0,179.098159,2
GBR,Parkinson's disease,2006.0,35.67857135,2
GBR,Parkinson's disease,2010.0,368.0,2
GBR,Parkinson's disease,2011.0,300.0,2
GBR,Parkinson's disease,2012.0,130.0,1
GBR,Parkinson's disease,2013.0,221.504783131,2
GBR,Parkinson's disease,2014.0,563.722347493,8
GBR,Parkinson's disease,2015.0,74.0,1
GBR,Parkinson's disease,2016.0,1252.0,7
GBR,Parkinson's disease,2017.0,202.0,2
GBR,Parkinson's disease,2018.0,426.0,2
GBR,Parkinson's disease,2019.0,515.03462232,3
GBR,Parkinson's disease,2020.0,534.0,2
GBR,Parkinson's disease,2021.0,8420.0,1
GBR,Parkinson's disease,2022.0,2028.0,9
GBR,Parkinson's disease,2023.0,36.95636754,2
GBR,Parkinson's disease,2024.0,776.0,2
GBR,Prostate cancer,2001.0,132.0,1
GBR,Prostate cancer,2004.0,129.0,1
GBR,Prostate cancer,2005.0,126.0,1
GBR,Prostate cancer,2007.0,2000.0,1
GBR,Prostate cancer,2008.0,843.0,1
GBR,Prostate cancer,2009.0,151.0,1
GBR,Prostate cancer,2010.0,1481.0,4
GBR,Prostate cancer,2011.0,853.0,1
GBR,Prostate cancer,2012.0,11310.0,6
GBR,Prostate cancer,2013.0,17477.0,3
GBR,Prostate cancer,2014.0,2461.0,6
GBR,Prostate cancer,2015.0,1506.0,4
GBR,Prostate cancer,2016.0,3341.0,11
GBR,Prostate cancer,2017.0,1570.16164479,7
GBR,Prostate cancer,2018.0,2029.0,6
GBR,Prostate cancer,2019.0,812.0,5
GBR,Prostate cancer,2020.0,2612.0,6
GBR,Prostate cancer,2021.0,803.0,4
GBR,Prostate cancer,2022.0,1205.0,8
GBR,Prostate cancer,2023.0,333.0,2
GBR,Prostate cancer,2024.0,699.0,4
GBR,Protein-energy malnutrition,2006.0,102.0,1
GBR,Protein-energy malnutrition,2015.0,110.0,1
GBR,Protein-energy malnutrition,2018.0,104.0,1
GBR,Protein-energy malnutrition,2019.0,34.0,1
GBR,Protein-energy malnutrition,2022.0,163.0,1
GBR,Protein-energy malnutrition,2023.0,105.0,1
GBR,Pruritus,2012.0,125.0,1
GBR,Pruritus,2015.0,300.0,1
GBR,Pruritus,2016.0,22.0,1
GBR,Pruritus,2019.0,605.0,1
GBR,Pruritus,2020.0,44.0,1
GBR,Pruritus,2021.0,527.0,1
GBR,Pruritus,2022.0,169.0,2
GBR,Pruritus,2023.0,36.48275145,1
GBR,Psoriasis,2000.0,109.0,1
GBR,Psoriasis,2008.0,48.0,1
GBR,Psoriasis,2010.0,150.5959815,1
GBR,Psoriasis,2012.0,221.0,1
GBR,Psoriasis,2013.0,206.0,1
GBR,Psoriasis,2015.0,206.0,1
GBR,Psoriasis,2022.0,340.0,1
GBR,Psoriasis,2023.0,54.61122305,1
GBR,Respiratory infections and tuberculosis,2001.0,1441.0,5
GBR,Respiratory infections and tuberculosis,2002.0,759.97037029,5
GBR,Respiratory infections and tuberculosis,2003.0,1262.0,2
GBR,Respiratory infections and tuberculosis,2005.0,1347.0,2
GBR,Respiratory infections and tuberculosis,2006.0,473.7631695,2
GBR,Respiratory infections and tuberculosis,2007.0,1199.0,5
GBR,Respiratory infections and tuberculosis,2008.0,1243.5667493400001,4
GBR,Respiratory infections and tuberculosis,2009.0,1868.0,5
GBR,Respiratory infections and tuberculosis,2010.0,2356.6804846,5
GBR,Respiratory infections and tuberculosis,2011.0,719.0,3
GBR,Respiratory infections and tuberculosis,2012.0,524.146333133,4
GBR,Respiratory infections and tuberculosis,2013.0,1239.38286779,4
GBR,Respiratory infections and tuberculosis,2014.0,2597.0,11
GBR,Respiratory infections and tuberculosis,2015.0,2946.0,14
GBR,Respiratory infections and tuberculosis,2016.0,2476.0,13
GBR,Respiratory infections and tuberculosis,2017.0,2331.67729585,8
GBR,Respiratory infections and tuberculosis,2018.0,1658.0510741399999,8
GBR,Respiratory infections and tuberculosis,2019.0,1927.85491057,10
GBR,Respiratory infections and tuberculosis,2020.0,15205.0,19
GBR,Respiratory infections and tuberculosis,2021.0,39595.42416432,43
GBR,Respiratory infections and tuberculosis,2022.0,22171.619657734,72
GBR,Respiratory infections and tuberculosis,2023.0,28354.40137082,62
GBR,Respiratory infections and tuberculosis,2024.0,20004.990776209997,31
GBR,Rheumatic heart disease,2012.0,38.0,1
GBR,Rheumatic heart disease,2017.0,25.95359354,1
GBR,Rheumatic heart disease,2022.0,913.0,1
GBR,Rheumatic heart disease,2023.0,330.0,1
GBR,Rheumatoid arthritis,2005.0,244.4680737,2
GBR,Rheumatoid arthritis,2012.0,126.0,1
GBR,Rheumatoid arthritis,2017.0,653.0,2
GBR,Rheumatoid arthritis,2019.0,90.0,1
GBR,Rheumatoid arthritis,2020.0,14.0,1
GBR,Rheumatoid arthritis,2022.0,203.0,1
GBR,Rheumatoid arthritis,2023.0,149.0,1
GBR,Schizophrenia,2001.0,820.0,2
GBR,Schizophrenia,2003.0,201.0,1
GBR,Schizophrenia,2004.0,304.0,2
GBR,Schizophrenia,2005.0,96.0,2
GBR,Schizophrenia,2006.0,974.0,7
GBR,Schizophrenia,2007.0,58.0,1
GBR,Schizophrenia,2008.0,70.0,1
GBR,Schizophrenia,2009.0,140.26727118,2
GBR,Schizophrenia,2010.0,744.0,2
GBR,Schizophrenia,2011.0,475.57628715,5
GBR,Schizophrenia,2012.0,1765.0,6
GBR,Schizophrenia,2013.0,1971.0,7
GBR,Schizophrenia,2014.0,1213.82266977,6
GBR,Schizophrenia,2015.0,722.762298815,8
GBR,Schizophrenia,2016.0,2728.0,13
GBR,Schizophrenia,2017.0,1985.0,6
GBR,Schizophrenia,2018.0,3555.0,14
GBR,Schizophrenia,2019.0,3392.0,8
GBR,Schizophrenia,2020.0,2183.0,9
GBR,Schizophrenia,2021.0,782.31082677,5
GBR,Schizophrenia,2022.0,1579.148954186,8
GBR,Schizophrenia,2023.0,1802.0,7
GBR,Schizophrenia,2024.0,225.0,3
GBR,Sense organ diseases,2000.0,562.0,2
GBR,Sense organ diseases,2001.0,814.0,3
GBR,Sense organ diseases,2002.0,397.0,2
GBR,Sense organ diseases,2003.0,1160.05204202,6
GBR,Sense organ diseases,2004.0,500.0,5
GBR,Sense organ diseases,2005.0,533.03252529,5
GBR,Sense organ diseases,2006.0,551.0,2
GBR,Sense organ diseases,2007.0,403.0,2
GBR,Sense organ diseases,2009.0,30.0,1
GBR,Sense organ diseases,2010.0,569.0,2
GBR,Sense organ diseases,2011.0,578.0,3
GBR,Sense organ diseases,2012.0,1798.0,8
GBR,Sense organ diseases,2013.0,431.23755432999997,5
GBR,Sense organ diseases,2014.0,1048.0,5
GBR,Sense organ diseases,2015.0,4460.215736921,19
GBR,Sense organ diseases,2016.0,2684.67857135,19
GBR,Sense organ diseases,2017.0,3419.0,15
GBR,Sense organ diseases,2018.0,2612.0,17
GBR,Sense organ diseases,2019.0,2797.35965629,10
GBR,Sense organ diseases,2020.0,550.0,5
GBR,Sense organ diseases,2021.0,3172.0,9
GBR,Sense organ diseases,2022.0,1193.0,5
GBR,Sense organ diseases,2023.0,2195.15548101,14
GBR,Sense organ diseases,2024.0,1329.2645697550001,6
GBR,Sexually transmitted infections excluding HIV,2001.0,686.0,1
GBR,Sexually transmitted infections excluding HIV,2002.0,234.0,1
GBR,Sexually transmitted infections excluding HIV,2008.0,54.0,1
GBR,Sexually transmitted infections excluding HIV,2009.0,481.5586878,1
GBR,Sexually transmitted infections excluding HIV,2010.0,504.0,1
GBR,Sexually transmitted infections excluding HIV,2011.0,828.0,1
GBR,Sexually transmitted infections excluding HIV,2013.0,4478.0,2
GBR,Sexually transmitted infections excluding HIV,2014.0,1604.0,1
GBR,Sexually transmitted infections excluding HIV,2015.0,2548.0,4
GBR,Sexually transmitted infections excluding HIV,2016.0,2240.0,3
GBR,Sexually transmitted infections excluding HIV,2017.0,8742.0,2
GBR,Sexually transmitted infections excluding HIV,2019.0,4954.0,4
GBR,Sexually transmitted infections excluding HIV,2020.0,4841.0,3
GBR,Sexually transmitted infections excluding HIV,2022.0,2524.0,2
GBR,Sexually transmitted infections excluding HIV,2023.0,3182.0,2
GBR,Skin and subcutaneous diseases,2000.0,313.0,2
GBR,Skin and subcutaneous diseases,2002.0,207.0,1
GBR,Skin and subcutaneous diseases,2003.0,164.0,2
GBR,Skin and subcutaneous diseases,2005.0,2106.0,4
GBR,Skin and subcutaneous diseases,2006.0,835.0,4
GBR,Skin and subcutaneous diseases,2007.0,186.0,3
GBR,Skin and subcutaneous diseases,2008.0,737.0513450999999,3
GBR,Skin and subcutaneous diseases,2009.0,251.0,1
GBR,Skin and subcutaneous diseases,2010.0,850.5959815,4
GBR,Skin and subcutaneous diseases,2011.0,816.0,3
GBR,Skin and subcutaneous diseases,2012.0,882.0,6
GBR,Skin and subcutaneous diseases,2013.0,2001.0,6
GBR,Skin and subcutaneous diseases,2014.0,1111.0,4
GBR,Skin and subcutaneous diseases,2015.0,1318.0,7
GBR,Skin and subcutaneous diseases,2016.0,1063.67857135,11
GBR,Skin and subcutaneous diseases,2017.0,5198.0,14
GBR,Skin and subcutaneous diseases,2018.0,1828.0,6
GBR,Skin and subcutaneous diseases,2019.0,1454.0,7
GBR,Skin and subcutaneous diseases,2020.0,1611.0,7
GBR,Skin and subcutaneous diseases,2021.0,678.73132917,3
GBR,Skin and subcutaneous diseases,2022.0,3359.395127632,13
GBR,Skin and subcutaneous diseases,2023.0,2917.0939745,10
GBR,Skin and subcutaneous diseases,2024.0,1667.0,4
GBR,Soft tissue and other extraosseous sarcomas,2019.0,48.0,1
GBR,Stomach cancer,2000.0,400.0,1
GBR,Stomach cancer,2002.0,276.0,2
GBR,Stomach cancer,2004.0,40.0,1
GBR,Stomach cancer,2006.0,180.2907786,1
GBR,Stomach cancer,2013.0,553.0,1
GBR,Stomach cancer,2014.0,228.0,2
GBR,Stomach cancer,2015.0,112.0,1
GBR,Stomach cancer,2016.0,912.0,3
GBR,Stomach cancer,2017.0,577.0,3
GBR,Stomach cancer,2018.0,202.0,1
GBR,Stomach cancer,2019.0,455.0,2
GBR,Stomach cancer,2021.0,514.0,1
GBR,Stroke,2000.0,1098.0,1
GBR,Stroke,2001.0,838.0,2
GBR,Stroke,2002.0,396.0,2
GBR,Stroke,2003.0,676.0,2
GBR,Stroke,2004.0,2360.0,4
GBR,Stroke,2005.0,2096.0,3
GBR,Stroke,2006.0,5716.272656,6
GBR,Stroke,2007.0,2154.0,2
GBR,Stroke,2008.0,1436.0,3
GBR,Stroke,2009.0,8537.702356,8
GBR,Stroke,2010.0,11322.15402692,9
GBR,Stroke,2011.0,4147.210248928,9
GBR,Stroke,2012.0,6614.4464253999995,11
GBR,Stroke,2013.0,7664.84711281,17
GBR,Stroke,2014.0,32965.46937566,20
GBR,Stroke,2015.0,53461.0,19
GBR,Stroke,2016.0,5449.016929,14
GBR,Stroke,2017.0,37020.66225232,21
GBR,Stroke,2018.0,7339.922889712,19
GBR,Stroke,2019.0,11738.0,20
GBR,Stroke,2020.0,3123.93896174,9
GBR,Stroke,2021.0,31510.93421078,13
GBR,Stroke,2022.0,13226.55411812,16
GBR,Stroke,2023.0,19530.82014504,12
GBR,Stroke,2024.0,4213.0,9
GBR,Substance use disorders,2001.0,294.0,1
GBR,Substance use disorders,2003.0,268.0,1
GBR,Substance use disorders,2004.0,195.0,2
GBR,Substance use disorders,2005.0,1484.0,2
GBR,Substance use disorders,2006.0,645.0,2
GBR,Substance use disorders,2007.0,1093.0,3
GBR,Substance use disorders,2008.0,1459.0841831,4
GBR,Substance use disorders,2009.0,5211.0,5
GBR,Substance use disorders,2010.0,357.0,2
GBR,Substance use disorders,2011.0,3257.02806103,5
GBR,Substance use disorders,2012.0,3253.0,8
GBR,Substance use disorders,2013.0,2184.0,8
GBR,Substance use disorders,2014.0,2333.0,7
GBR,Substance use disorders,2015.0,1413.7368385099999,8
GBR,Substance use disorders,2016.0,2463.0,8
GBR,Substance use disorders,2017.0,4260.0,17
GBR,Substance use disorders,2018.0,2433.0,8
GBR,Substance use disorders,2019.0,8006.0,10
GBR,Substance use disorders,2020.0,1134.0,5
GBR,Substance use disorders,2021.0,4176.913557257,5
GBR,Substance use disorders,2022.0,1748.0,4
GBR,Substance use disorders,2023.0,1998.22353278,8
GBR,Substance use disorders,2024.0,560.004464255,4
GBR,Testicular cancer,2000.0,130.0,1
GBR,Testicular cancer,2005.0,147.0,1
GBR,Testicular cancer,2015.0,89.0,1
GBR,Testicular cancer,2019.0,805.0,2
GBR,Testicular cancer,2022.0,669.0,1
GBR,Thyroid cancer,2012.0,438.0,1
GBR,Thyroid cancer,2019.0,438.0,1
GBR,"Tracheal, bronchus, and lung cancer",2000.0,988.0,2
